family,n,cpu_median_pct,cpu_min_pct,cpu_max_pct,work_relative_pct,resolved
G1,40,31.878787878787882,30.938914027149323,35.18072289156624,-2.600588812561333,3
G1,55,25.1972386587771,21.249999999999993,26.512543039842605,-10.39426523297491,5
G1,100,13.017751479289942,11.351875808538159,14.988368228647397,-23.49636483807006,0
G1,200,-29.57911799228663,-30.87266590451303,-27.563887958933154,-34.73219391320923,9
G5,40,28.548559231590186,23.2225063938619,32.13326168726489,-2.390186705150177,1
G5,55,22.316636851520588,18.272569444444443,25.7346393588602,-9.86562340534104,2
G5,100,10.254110612855015,8.746268656716417,14.158749616916943,-23.041026638148942,0
G5,200,-28.774306314179597,-30.682431702839864,-27.56097560975609,-34.535369297541806,7
